company,headline,sentiment
American Express Company,"Business Wire
Susan Sobbott, Previously President at American Express, Joins Bambee Board of Directors
Susan Sobbott, previously President of Global Commercial Services at American Express, joined Bambee's Board of Directors in October and brings with h.
.
10 Nov 2022",0.0
American Express Company,"eMarketer
Customer acquisition was a bright spot for Amex and Discover in Q4
The news: American Express and Discover released Q4 earnings. Amex's total network volume increased 16% year over year (YoY) in Q4, compared with 30% YoY in...
.
31 Jan 2023",0.6124
American Express Company,"Indiatimes
American Express Saudi Arabia names Fahad Bin Mubarak Al Guthami as CEO
As AESA's new CEO, Mr. Al Guthami is responsible for developing and implementing strategies for further expanding the company's presence in Saudi Arabia by...
.
7 Oct 2022",0.3182
American Express Company,"markets.businessinsider.com
Warren Buffett Touts Key Bets, Defends Taxes, Buybacks in Annual Letter
The billionaire investor reflected on his best purchases, and defended Berkshire Hathaway's stock buybacks and tax contributions.
.
25 Feb 2023",0.6249
American Express Company,"Business Today
When Paytm's Vijay Shekhar pitched to Ashneer Grover who worked with American Express
BharatPe co-founder Ashneer Grover's admiration for Paytm boss, Vijay Shekhar Sharma, is well-known even though the two are known to be rivals operating in...
.
29 Dec 2022",0.5423
American Express Company,"CNBC
Why wealthy Americans love American Express
Armed with impressive rewards and a loyal customer base, AmEx has achieved impressive growth. The company's revenue has increased over 32% since 2017.
.
27 Jan 2023",0.9726
American Express Company,"News18
American Express Appoints Sanjay Khanna as CEO, Country Manager for India
American Express Banking Corp (AEBC) has announced the appointment of Sanjay Khanna as the Chief Executive Officer (CEO) and Country Manager for India.
.
13 Sept 2022",0.0
American Express Company,"CNET
How to Do a Balance Transfer with American Express
If you're wrestling with credit card debt, an Amex balance transfer card could help tackle your balance.
.
4 May 2023",0.4215
American Express Company,"View from the Wing
3 Facts Delta Just Dropped About SkyMiles And Their American Express Partnership
In an 8-K filing with the SEC in advance of the Delta Air Lines fourth quarter earnings call, the carrier revealed three data points about SkyMiles and the...
.
13 Jan 2023",0.0
American Express Company,"Fox Business
EXCLUSIVE: American Express slapped with lawsuit alleging discrimination against White employees
A former American Express employee filed a class-action complaint Tuesday alleging that the credit card company exhibited callous indifference to civil rights...
.
24 Aug 2022",0.1363
American Express Company,"Bloomberg
AmEx Is Ending Covid Vaccine Requirement for Offices in November
American Express Co. is ending a requirement that employees need to be vaccinated against Covid-19 to enter offices as virus cases decline globally.
.
5 Oct 2022",0.0
American Express Company,"The Motley Fool
Better Buy: American Express or Discover Financial Services?
Credit card companies have been among the most durable during this recent bear market. The big four -- Visa, Mastercard, American Express (AXP 3.59%),...
.
26 Feb 2023",0.3818
American Express Company,"Billboard
Journey’s Latest Legal Clash? It’s Over The Band’s Amex Card
Journey guitarist Neal Schon is suing bandmate Jonathan Cain over claims he's blocking access to “critical” records from an American Express account.
.
21 Nov 2022",-0.4939
American Express Company,"New York Post
Ax the ‘woke’ American Express philosophy
There are few companies more synonymous with consumer finance than American Express, the longtime and iconic credit-card outfit.
.
11 Mar 2023",0.0
American Express Company,"Sherwood News
Share of wallet: American Express is still finding ways to grow
American Express reported that its spending volume was up some 14% in the first quarter — a detail that wasn't enough to stop the payment company's share price...
.
20 Apr 2023",0.6472
American Express Company,"The Points Guy
Inside Amex's gorgeous new Centurion Lounge in Seattle — a massive upgrade!
American Express just opened a brand-new 14000-square-foot Centurion Lounge in Seattle that features a bunch of luxurious amenities, including the issuer's...
.
15 Feb 2023",0.6476
American Express Company,"This is Money
American Express revamps its Gold card perks
American Express has revamped its Preferred Rewards Gold Card, with a huge sign up offer aimed at attracting new customers.
.
14 Oct 2022",0.8176
American Express Company,"The Real Deal
American Express to explore headquarters sale, move
American Express, based at Brookfield's 200 Vesey Street, asked Cushman & Wakefield to lay out its office space options.
.
4 Oct 2022",0.0
American Express Company,"Adda247
American Express Banking Corp India named Sanjay Khanna as new CEO
American Express Banking Corp India has appointed Sanjay Khanna as its chief executive officer (CEO) and country manager.
.
13 Sept 2022",0.0
American Express Company,"American Express
5 Steps to Help Turn Around a Toxic Workplace
Learn to recognize the red flags of a toxic workplace to eliminate toxic behaviors in your company and maintain your workers' mental health and well-being.
.
23 Mar 2023",0.4019
American Express Company,"Marketing Dive
American Express partners with TikTok for small business accelerator
American Express and TikTok partnered to launch the #ShopSmall Accelerator ahead of Small Business Saturday Nov. 26, per a company release.
.
17 Nov 2022",0.0
American Express Company,"Elets BFSI
American Express Banking Corp names Sanjay Khanna as new CEO, India
Sanjay Khanna has been appointed as the CEO and Country Manager for India by American Express Banking Corp (AEBC), the company stated on Monday.
.
13 Sept 2022",0.0
American Express Company,"Creativebrief
BITE Trend | American Express campaign champions small businesses
The campaign from Dentsu Creative uses small shops as a canvas to promote American Express' cashback offer.
.
3 Mar 2023",0.836
American Express Company,"Bloomberg.com
AmEx Plans 1,500-Person Tech Hiring Spree, With Most Jobs in US
American Express Co. is on the hunt for software engineers, coders and developers, part of a 1,500-person hiring spree for its sprawling technology arm.
.
19 Sept 2022",0.0
American Express Company,"The Points Guy
Glitch with American Express Platinum Card benefit for Hilton Honors program
Cardholders who add The Platinum Card from American Express to their wallet may run into an issue with one of the card benefits. Members may need to contact...
.
3 Sept 2022",0.836
American Express Company,"This is Money
Credit card that gives you eight free BA flights just for signing up!
New customers who take out the BA American Express Premium Plus card via the British Airways website receive a huge 70000 Avios points.
.
18 Jan 2023",0.8172
American Express Company,"Trak.in
American Express Allowed To On-Board New Credit Card Customers In India; RBI Lifts Ban
RBI has lifted restrictions imposed on American Express Banking Corp after the latter demonstrated satisfactory compliance to RBI rules.
.
26 Aug 2022",0.0516
American Express Company,"The Economic Times
Sanjay Khanna appointed CEO of American Express India
In his new role, Khanna will also spearhead several strategic and business development initiatives for the company while steering smooth collaboration...
.
12 Sept 2022",0.0
American Express Company,"American Express
How to Make Meetings and Events More Engaging
From walking meetings to ""CEO for a day"" challenges, making meetings more engaging can lead to more engaged employees and better innovation.
.
18 Apr 2023",0.9213
